product_id,city,own_elast,own_sd,promo_elast,low_confidence
636705,Bangalore,-0.9872,0.7962,0.0,True
636705,Chennai,-0.9872,0.7962,0.0,True
636705,Delhi-NCR,-0.9872,0.7962,0.0,True
636705,Hyderabad,-0.9872,0.7962,0.0,True
636705,Kolkata,-0.9872,0.7962,0.0,True
636705,Lucknow,-0.9872,0.7962,0.0,True
636705,Mumbai,-0.9872,0.7962,0.0,True
636705,Others,-0.9872,0.7962,0.0,True
636705,Pune,-0.9872,0.7962,0.0,True
636706,Ahmedabad,-0.9872,0.7962,0.0,True
636706,Bangalore,-0.9872,0.7962,0.0,True
636706,Chennai,-0.9872,0.7962,0.0,True
636706,Delhi-NCR,-0.9872,0.7962,0.0,True
636706,Hyderabad,-0.9872,0.7962,0.0,True
636706,Kolkata,-0.9872,0.7962,0.0,True
636706,Lucknow,-0.9872,0.7962,0.0,True
636706,Mumbai,-0.9872,0.7962,0.0,True
636706,Others,-0.9872,0.7962,0.0,True
636706,Pune,-0.9872,0.7962,0.0,True
638017,Delhi-NCR,-0.9872,0.7962,0.0,True
638017,Kolkata,-0.9872,0.7962,0.0,True
638017,Lucknow,-0.9872,0.7962,0.0,True
638017,Mumbai,-0.9872,0.7962,0.0,True
638017,Pune,-0.9872,0.7962,0.0,True
638018,Kolkata,-0.9872,0.7962,0.0,True
638018,Lucknow,-0.9872,0.7962,0.0,True
646341,Ahmedabad,-0.9872,0.7962,0.0,True
646341,Mumbai,-0.9872,0.7962,0.0,True
646341,Others,-0.9872,0.7962,0.0,True
646341,Pune,-0.9872,0.7962,0.0,True
656239,Ahmedabad,-0.9872,0.7962,0.0,True
656239,Bangalore,-0.9872,0.7962,0.0,True
656239,Chennai,-0.9872,0.7962,0.0,True
656239,Delhi-NCR,-0.9872,0.7962,0.0,True
656239,Hyderabad,-0.9872,0.7962,0.0,True
656239,Kolkata,-0.9872,0.7962,0.0,True
656239,Lucknow,-0.9872,0.7962,0.0,True
656239,Mumbai,-0.9872,0.7962,0.0,True
656239,Others,-0.9872,0.7962,0.0,True
656239,Pune,-0.9872,0.7962,0.0,True
656245,Ahmedabad,-0.9872,0.7962,0.0,True
656245,Bangalore,-0.9872,0.7962,0.0,True
656245,Chennai,-0.9872,0.7962,0.0,True
656245,Delhi-NCR,-0.9872,0.7962,0.0,True
656245,Hyderabad,-0.9872,0.7962,0.0,True
656245,Kolkata,-0.9872,0.7962,0.0,True
656245,Lucknow,-0.9872,0.7962,0.0,True
656245,Mumbai,-0.9872,0.7962,0.0,True
656245,Others,-0.9872,0.7962,0.0,True
656245,Pune,-0.9872,0.7962,0.0,True
656249,Ahmedabad,-0.9872,0.7962,0.0,True
656249,Bangalore,-0.9872,0.7962,0.0,True
656249,Chennai,-0.9872,0.7962,0.0,True
656249,Delhi-NCR,-0.9872,0.7962,0.0,True
656249,Hyderabad,-0.9872,0.7962,0.0,True
656249,Kolkata,-0.9872,0.7962,0.0,True
656249,Lucknow,-0.9872,0.7962,0.0,True
656249,Mumbai,-0.9872,0.7962,0.0,True
656249,Others,-0.9872,0.7962,0.0,True
656249,Pune,-0.9872,0.7962,0.0,True
671783,Kolkata,-0.9872,0.7962,0.0,True
671783,Mumbai,-0.9872,0.7962,0.0,True
671783,Pune,-0.9872,0.7962,0.0,True
671784,Ahmedabad,-0.9872,0.7962,0.0,True
671784,Delhi-NCR,-0.9872,0.7962,0.0,True
671784,Hyderabad,-0.9872,0.7962,0.0,True
671784,Kolkata,-0.9872,0.7962,0.0,True
671784,Lucknow,-0.9872,0.7962,0.0,True
671784,Mumbai,-0.9872,0.7962,0.0,True
671784,Others,-0.9872,0.7962,0.0,True
671784,Pune,-0.9872,0.7962,0.0,True
671787,Ahmedabad,-0.9872,0.7962,0.0,True
671787,Delhi-NCR,-0.9872,0.7962,0.0,True
671787,Kolkata,-0.9872,0.7962,0.0,True
671787,Lucknow,-0.9872,0.7962,0.0,True
671787,Mumbai,-0.9872,0.7962,0.0,True
671787,Others,-0.9872,0.7962,0.0,True
671787,Pune,-0.9872,0.7962,0.0,True
709385,Ahmedabad,-0.9872,0.7962,0.0,True
709385,Bangalore,-0.9872,0.7962,0.0,True
709385,Chennai,-0.9872,0.7962,0.0,True
709385,Delhi-NCR,-0.9872,0.7962,0.0,True
709385,Hyderabad,-0.9872,0.7962,0.0,True
709385,Kolkata,-0.9872,0.7962,0.0,True
709385,Lucknow,-0.9872,0.7962,0.0,True
709385,Mumbai,-0.9872,0.7962,0.0,True
709385,Others,-0.9872,0.7962,0.0,True
709385,Pune,-0.9872,0.7962,0.0,True
738517,Ahmedabad,-0.9872,0.7962,0.0,True
738517,Bangalore,-0.9872,0.7962,0.0,True
738517,Chennai,-0.9872,0.7962,0.0,True
738517,Delhi-NCR,-0.9872,0.7962,0.0,True
738517,Hyderabad,-0.9872,0.7962,0.0,True
738517,Kolkata,-0.9872,0.7962,0.0,True
738517,Lucknow,-0.9872,0.7962,0.0,True
738517,Mumbai,-0.9872,0.7962,0.0,True
738517,Others,-0.9872,0.7962,0.0,True
738517,Pune,-0.9872,0.7962,0.0,True
738519,Ahmedabad,-0.9872,0.7962,0.0,True
738519,Bangalore,-0.9872,0.7962,0.0,True
738519,Chennai,-0.9872,0.7962,0.0,True
738519,Delhi-NCR,-0.9872,0.7962,0.0,True
738519,Hyderabad,-0.9872,0.7962,0.0,True
738519,Kolkata,-0.9872,0.7962,0.0,True
738519,Lucknow,-0.9872,0.7962,0.0,True
738519,Mumbai,-0.9872,0.7962,0.0,True
738519,Others,-0.9872,0.7962,0.0,True
738519,Pune,-0.9872,0.7962,0.0,True
746165,Ahmedabad,-0.9872,0.7962,0.0,True
746165,Bangalore,-0.9872,0.7962,0.0,True
746165,Chennai,-0.9872,0.7962,0.0,True
746165,Delhi-NCR,-0.9872,0.7962,0.0,True
746165,Hyderabad,-0.9872,0.7962,0.0,True
746165,Kolkata,-0.9872,0.7962,0.0,True
746165,Lucknow,-0.9872,0.7962,0.0,True
746165,Mumbai,-0.9872,0.7962,0.0,True
746165,Others,-0.9872,0.7962,0.0,True
746165,Pune,-0.9872,0.7962,0.0,True
748404,Ahmedabad,-0.9872,0.7962,0.0,True
748404,Bangalore,-0.9872,0.7962,0.0,True
748404,Chennai,-0.9872,0.7962,0.0,True
748404,Delhi-NCR,-0.9872,0.7962,0.0,True
748404,Hyderabad,-0.9872,0.7962,0.0,True
748404,Kolkata,-0.9872,0.7962,0.0,True
748404,Lucknow,-0.9872,0.7962,0.0,True
748404,Mumbai,-0.9872,0.7962,0.0,True
748404,Others,-0.9872,0.7962,0.0,True
748404,Pune,-0.9872,0.7962,0.0,True
748783,Ahmedabad,-0.9872,0.7962,0.0,True
748783,Bangalore,-0.9872,0.7962,0.0,True
748783,Delhi-NCR,-0.9872,0.7962,0.0,True
748783,Hyderabad,-0.9872,0.7962,0.0,True
748783,Kolkata,-0.9872,0.7962,0.0,True
748783,Lucknow,-0.9872,0.7962,0.0,True
748783,Mumbai,-0.9872,0.7962,0.0,True
748783,Others,-0.9872,0.7962,0.0,True
748783,Pune,-0.9872,0.7962,0.0,True
748784,Ahmedabad,-0.9872,0.7962,0.0,True
748784,Delhi-NCR,-0.9872,0.7962,0.0,True
748784,Lucknow,-0.9872,0.7962,0.0,True
748784,Mumbai,-0.9872,0.7962,0.0,True
748784,Others,-0.9872,0.7962,0.0,True
748785,Ahmedabad,-0.9872,0.7962,0.0,True
748785,Mumbai,-0.9872,0.7962,0.0,True
748785,Pune,-0.9872,0.7962,0.0,True
750931,Delhi-NCR,-0.9291,0.7656,0.0,True
750931,Lucknow,-0.9291,0.7656,0.0,True
750931,Mumbai,-0.9291,0.7656,0.0,True
750931,Others,-0.9291,0.7656,0.0,True
750931,Pune,-0.9291,0.7656,0.0,True
751647,Delhi-NCR,-0.9291,0.7656,0.0,True
751647,Mumbai,-0.9291,0.7656,0.0,True
751647,Others,-0.9291,0.7656,0.0,True
753392,Lucknow,-0.9291,0.7656,0.0,True
753392,Mumbai,-0.9291,0.7656,0.0,True
776844,Ahmedabad,-0.9896,0.7847,0.0,True
776844,Bangalore,-0.9896,0.7847,0.0,True
776844,Chennai,-0.9896,0.7847,0.0,True
776844,Delhi-NCR,-0.9896,0.7847,0.0,True
776844,Hyderabad,-0.9896,0.7847,0.0,True
776844,Kolkata,-0.9896,0.7847,0.0,True
776844,Lucknow,-0.9896,0.7847,0.0,True
776844,Mumbai,-0.9896,0.7847,0.0,True
776844,Others,-0.9896,0.7847,0.0,True
776844,Pune,-0.9896,0.7847,0.0,True
777456,Ahmedabad,-1.0008,0.7981,0.0,True
777456,Bangalore,-1.0008,0.7981,0.0,True
777456,Chennai,-1.0008,0.7981,0.0,True
777456,Delhi-NCR,-1.0008,0.7981,0.0,True
777456,Hyderabad,-1.0008,0.7981,0.0,True
777456,Kolkata,-1.0008,0.7981,0.0,True
777456,Lucknow,-1.0008,0.7981,0.0,True
777456,Mumbai,-1.0008,0.7981,0.0,True
777456,Others,-1.0008,0.7981,0.0,True
777456,Pune,-1.0008,0.7981,0.0,True
786213,Bangalore,-0.9872,0.7962,0.0,True
786213,Delhi-NCR,-0.9872,0.7962,0.0,True
786213,Mumbai,-0.9872,0.7962,0.0,True
786213,Others,-0.9872,0.7962,0.0,True
786214,Bangalore,-0.9872,0.7962,0.0,True
786214,Delhi-NCR,-0.9872,0.7962,0.0,True
786214,Mumbai,-0.9872,0.7962,0.0,True
786214,Others,-0.9872,0.7962,0.0,True
787332,Bangalore,-0.9872,0.7962,0.0,True
787332,Delhi-NCR,-0.9872,0.7962,0.0,True
787332,Mumbai,-0.9872,0.7962,0.0,True
787332,Others,-0.9872,0.7962,0.0,True
